_id,name,image_url,drink_url,tsne_x,tsne_y,cluster
67cdfe94d61baaa7449cce11,Mango Passion Fruit Mimosa,https://monin.blob.core.windows.net/recipe/images/mrd/drink/febdbdb6-9647-44df-8869-dfd66409680c-2.png,https://monin.us/products/mango-passion-fruit-mimosa,-8.863159,15.994731,2
67cdfe98d61baaa7449cce12,Black Bramble London Mule,https://monin.blob.core.windows.net/recipe/images/mrd/drink/2b8b85ff-4bde-4f94-ae0c-deb90c0d3371-2.png,https://monin.us/products/black-bramble-london-mule,-67.67089,-11.4102545,3
67cdfe9ed61baaa7449cce13,Grilled Pineapple Gimlet,https://monin.blob.core.windows.net/recipe/images/mrd/drink/e21a7cf4-a7d4-49f3-92c0-dd2ceeb4f361-2.png,https://monin.us/products/grilled-pineapple-gimlet,3.5857918,29.309902,5
67cdfea3d61baaa7449cce14,Stone Fruit Manhattan,https://monin.blob.core.windows.net/recipe/images/mrd/drink/34a45ed7-99e6-44b1-9329-d6a9ad2f3789-1.png,https://monin.us/products/stone-fruit-manhattan,-0.1839524,41.15869,5
67cdfea8d61baaa7449cce15,Pineapple JalapeÑO Margarita,https://monin.blob.core.windows.net/recipe/images/mrd/drink/2dee6e90-d354-4dbe-be58-d76d75ba838a-2.png,https://monin.us/products/pineapple-jalapeno-margarita,-9.069779,-15.030297,2
67cdfeaed61baaa7449cce16,Blood Orange & Honey 'Rita,https://monin.blob.core.windows.net/recipe/images/mrd/drink/7289466a-19cd-4411-bddd-db28154e4908-2.png,https://monin.us/products/blood-orange-honey-rita,-8.621932,34.742947,5
67cdfeb3d61baaa7449cce17,Tart Cherry Paloma,https://monin.blob.core.windows.net/recipe/images/mrd/drink/e1cc4833-1db5-47da-ab5a-d273e39b5a19-2.png,https://monin.us/products/tart-cherry-paloma,-45.00611,13.0084505,3
67cdfebdd61baaa7449cce18,Winter Citrus Paloma,https://monin.blob.core.windows.net/recipe/images/mrd/drink/58c959e9-6665-4bd2-b5bf-cdfbbb683c96-2.png,https://monin.us/products/winter-citrus-paloma,-22.121279,-1.7252189,2
67cdfec2d61baaa7449cce19,Caramel Apple Manhattan,https://monin.blob.core.windows.net/recipe/images/mrd/drink/4aa448c6-300b-4a96-8506-c9ea7f849223-2.png,https://monin.us/products/caramel-apple-manhattan,1.9996892,36.143417,5
67cdfec7d61baaa7449cce1a,Brown Sugar Colada,https://monin.blob.core.windows.net/recipe/images/mrd/drink/d1db03b2-a6db-4b48-844d-ca6564ef6047-2.png,https://monin.us/products/brown-sugar-colada,16.742592,-21.195475,2
67cdfeccd61baaa7449cce1b,Buzzin' Blueberry Basil,https://monin.blob.core.windows.net/recipe/images/mrd/drink/da810570-44f3-4b6e-bca0-c5687e846914-2.png,https://monin.us/products/buzzin-blueberry-basil,-50.977993,14.267759,3
