_id,name,image_url,drink_url,tsne_x,tsne_y,cluster
67ce08b3d61baaa7449ccff6,Hazelnut Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/6623b2c6-2d30-4b59-841c-48006849872e-1.png,https://monin.us/products/hazelnut-iced-coffee,43.97527,10.792613,4
67ce08b9d61baaa7449ccff7,Banana'S Foster Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/4caef0d1-bd41-4070-bc11-3c8837fd95f9-2.png,https://monin.us/products/bananas-foster-coffee,42.643734,25.895761,4
67ce08bed61baaa7449ccff8,White Chocolate Ginger Iced Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/8f4f5591-943c-4b80-bb82-3b337cf1b1c2-2.png,https://monin.us/products/white-chocolate-ginger-iced-latte,32.295303,3.645566,2
67ce08c2d61baaa7449ccff9,Pumpkin Pie Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/e0199027-2316-480b-80ec-4215ee742eeb-1.png,https://monin.us/products/pumpkin-pie-coffee,47.772797,-9.933238,1
67ce08c8d61baaa7449ccffa,True American Apple Cobbler,https://monin.blob.core.windows.net/recipe/images/mrd/drink/03ac4909-fdee-444e-8e60-39549916194e-2.png,https://monin.us/products/true-american-apple-cobbler,44.173977,-22.571533,1
67ce08ccd61baaa7449ccffb,Light Creamy Irish Cafe,https://monin.blob.core.windows.net/recipe/images/mrd/drink/338b7c72-d859-4cad-8b82-3e790702a0de-2.png,https://monin.us/products/light-creamy-irish-cafe,43.251663,27.486782,4
67ce08d0d61baaa7449ccffc,Iced Lite Caramel Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/6e09224e-bc90-4589-81ef-883857c4a4d5-2.png,https://monin.us/products/iced-lite-caramel-latte,38.148342,-19.700644,1
67ce08d5d61baaa7449ccffd,Happy Harvest Apple Cobbler,https://monin.blob.core.windows.net/recipe/images/mrd/drink/4d13a2e4-7a4f-4b27-a8e8-8788f52b6fa6-2.png,https://monin.us/products/happy-harvest-apple-cobbler,25.839022,23.268202,2
67ce08dbd61baaa7449ccffe,Butter Pecan Shakerato,https://monin.blob.core.windows.net/recipe/images/mrd/drink/bf55f5b9-48e2-405a-88fd-85df1358babd-2.png,https://monin.us/products/butter-pecan-shakerato,12.225198,25.147974,6
67ce08dfd61baaa7449ccfff,Cookie Butter Iced Latte,https://monin.blob.core.windows.net/recipe/images/mrd/drink/55b9d859-23b4-4390-b292-80fdc50429f9-2.png,https://monin.us/products/cookie-butter-iced-latte,33.142166,19.319473,1
67ce08e5d61baaa7449cd000,Cold Brew Lemonade,https://monin.blob.core.windows.net/recipe/images/mrd/drink/8c585957-c035-4d96-bffc-7fe2381b5e45-2.png,https://monin.us/products/cold-brew-lemonade,-34.92224,14.877813,7
67ce08ead61baaa7449cd001,Smoked Iced Caramel Macchiato,https://monin.blob.core.windows.net/recipe/images/mrd/drink/f035b948-c174-472d-96ff-7ae852000c49-2.png,https://monin.us/products/smoked-iced-caramel-macchiato,34.892277,-1.5562342,1
67ce08efd61baaa7449cd002,Iced Coffee,https://monin.blob.core.windows.net/recipe/images/mrd/drink/3373453b-90be-4964-ac1a-7ae939580f12-1.png,https://monin.us/products/iced-coffee,30.44278,10.830002,2
